Principal Component 1,Principal Component 2
0.04420918834392416,-0.8425764464094776
-2.1058145121696477,1.541535741230819
1.5216897775522613,-0.1486251516140191
-1.4878325174972509,-1.3536679444830306
0.13578109041895878,2.1190007522255376
-0.8410422854514968,-0.11957959625499617
3.013397137937737,-0.04677497996583976
0.9443780978673931,0.41291247105262197
-0.6545568857298976,0.38545523166402923
-0.5702090912719834,-1.9476800774456442
